,Target,Model,Parameters,AUC-ROC,AP
0,All,xStream,"k:50,nchains:50,depth:10",0.7669889676039012,0.38378237222866707
1,All,xStream,"k:50,nchains:50,depth:20",0.7480123718180643,0.368227949355183
2,All,xStream,"k:50,nchains:100,depth:10",0.7623259008009227,0.3770392487757405
3,All,xStream,"k:50,nchains:100,depth:20",0.7600543879332977,0.37317802669160727
4,All,xStream,"k:100,nchains:50,depth:10",0.7319340214485399,0.3330243197800098
5,All,xStream,"k:100,nchains:50,depth:20",0.728204227299068,0.3622275551356975
6,All,xStream,"k:100,nchains:100,depth:10",0.7466826526538313,0.3664820524305668
7,All,xStream,"k:100,nchains:100,depth:20",0.7281550291205325,0.34660591578423605
8,All,Isolation Forest,"n_est:100,max_samples:10,max_features:1",0.5949817173722002,0.31045802950324863
9,All,Isolation Forest,"n_est:100,max_samples:10,max_features:2",0.6869680991173498,0.30774274980137944
10,All,Isolation Forest,"n_est:100,max_samples:10,max_features:3",0.5807119753902128,0.30481466320299877
11,All,Isolation Forest,"n_est:100,max_samples:10,max_features:4",0.650674677448718,0.28013261190788746
12,All,Isolation Forest,"n_est:100,max_samples:10,max_features:5",0.6713581888004669,0.3210899739026225
13,All,Isolation Forest,"n_est:100,max_samples:10,max_features:6",0.6084151836152526,0.27295257067690937
14,All,Isolation Forest,"n_est:100,max_samples:10,max_features:7",0.623380572914344,0.2709432146023185
15,All,Isolation Forest,"n_est:100,max_samples:10,max_features:8",0.5487207509520408,0.24639093800691098
16,All,Isolation Forest,"n_est:100,max_samples:10,max_features:9",0.6224699090318837,0.2717855316396579
17,All,Isolation Forest,"n_est:100,max_samples:60,max_features:1",0.5992675566747779,0.2736827525344727
18,All,Isolation Forest,"n_est:100,max_samples:60,max_features:2",0.5779353259777392,0.2580481064922785
19,All,Isolation Forest,"n_est:100,max_samples:60,max_features:3",0.6496099193977097,0.2967683852763775
20,All,Isolation Forest,"n_est:100,max_samples:60,max_features:4",0.5867090529810893,0.24555651513222998
21,All,Isolation Forest,"n_est:100,max_samples:60,max_features:5",0.5963358179346455,0.25878382509123166
22,All,Isolation Forest,"n_est:100,max_samples:60,max_features:6",0.6520497696486547,0.2839681417868547
23,All,Isolation Forest,"n_est:100,max_samples:60,max_features:7",0.6334712375070991,0.2981126318178982
24,All,Isolation Forest,"n_est:100,max_samples:60,max_features:8",0.676585759608992,0.29829545191544865
25,All,Isolation Forest,"n_est:100,max_samples:60,max_features:9",0.6385230694364183,0.2666025185608082
26,All,Isolation Forest,"n_est:100,max_samples:110,max_features:1",0.522542779557765,0.23002700450598904
27,All,Isolation Forest,"n_est:100,max_samples:110,max_features:2",0.6984455490295923,0.28151833689968414
28,All,Isolation Forest,"n_est:100,max_samples:110,max_features:3",0.6029326965807763,0.2557598826041982
29,All,Isolation Forest,"n_est:100,max_samples:110,max_features:4",0.6812733633037938,0.3191546068006871
30,All,Isolation Forest,"n_est:100,max_samples:110,max_features:5",0.6921583514592237,0.31070569077390536
31,All,Isolation Forest,"n_est:100,max_samples:110,max_features:6",0.6309778663552316,0.263873032161419
32,All,Isolation Forest,"n_est:100,max_samples:110,max_features:7",0.6358143396332502,0.2655203278216941
33,All,Isolation Forest,"n_est:100,max_samples:110,max_features:8",0.6805912439308512,0.28520817746874677
34,All,Isolation Forest,"n_est:100,max_samples:110,max_features:9",0.7107633486133795,0.31548424955332655
35,All,Isolation Forest,"n_est:100,max_samples:160,max_features:1",0.6169701622065812,0.2625374301101351
36,All,Isolation Forest,"n_est:100,max_samples:160,max_features:2",0.6914791242674463,0.30520833757077587
37,All,Isolation Forest,"n_est:100,max_samples:160,max_features:3",0.6606447411967448,0.31321747066860883
38,All,Isolation Forest,"n_est:100,max_samples:160,max_features:4",0.6168748757217314,0.2820029635446013
39,All,Isolation Forest,"n_est:100,max_samples:160,max_features:5",0.6645976686780698,0.2849827666532048
40,All,Isolation Forest,"n_est:100,max_samples:160,max_features:6",0.6278624585617301,0.2548489345224006
41,All,Isolation Forest,"n_est:100,max_samples:160,max_features:7",0.6803723089264964,0.28894221266084685
42,All,Isolation Forest,"n_est:100,max_samples:160,max_features:8",0.6474073523972231,0.27800516391632
43,All,Isolation Forest,"n_est:100,max_samples:160,max_features:9",0.6541165596279747,0.2818110540433084
44,All,Isolation Forest,"n_est:200,max_samples:10,max_features:1",0.6242121838449477,0.2805031834854105
45,All,Isolation Forest,"n_est:200,max_samples:10,max_features:2",0.5195697106158162,0.2595724689775716
46,All,Isolation Forest,"n_est:200,max_samples:10,max_features:3",0.6390857386173545,0.27327381773096493
47,All,Isolation Forest,"n_est:200,max_samples:10,max_features:4",0.6470173744207163,0.27669546163631675
48,All,Isolation Forest,"n_est:200,max_samples:10,max_features:5",0.6182132092320164,0.28125060193660023
49,All,Isolation Forest,"n_est:200,max_samples:10,max_features:6",0.6200252073802741,0.2893885007998745
50,All,Isolation Forest,"n_est:200,max_samples:10,max_features:7",0.6318295670603827,0.2750218437119759
51,All,Isolation Forest,"n_est:200,max_samples:10,max_features:8",0.6297246500476339,0.28463463216651735
52,All,Isolation Forest,"n_est:200,max_samples:10,max_features:9",0.6857719489650065,0.30711059453430073
53,All,Isolation Forest,"n_est:200,max_samples:60,max_features:1",0.6671751618735139,0.2707433815517574
54,All,Isolation Forest,"n_est:200,max_samples:60,max_features:2",0.6547195327528944,0.30582922087907083
55,All,Isolation Forest,"n_est:200,max_samples:60,max_features:3",0.6805355772180961,0.28313204397779584
56,All,Isolation Forest,"n_est:200,max_samples:60,max_features:4",0.6889479370693721,0.3137669110004875
57,All,Isolation Forest,"n_est:200,max_samples:60,max_features:5",0.6793963999248407,0.29343189786044593
58,All,Isolation Forest,"n_est:200,max_samples:60,max_features:6",0.6315982547645885,0.2817409459060646
59,All,Isolation Forest,"n_est:200,max_samples:60,max_features:7",0.6243858702084878,0.2720900168492643
60,All,Isolation Forest,"n_est:200,max_samples:60,max_features:8",0.6660140288823785,0.2819748085162904
61,All,Isolation Forest,"n_est:200,max_samples:60,max_features:9",0.6228795724995493,0.2943010219387336
62,All,Isolation Forest,"n_est:200,max_samples:110,max_features:1",0.5559422163350267,0.22578012184037125
63,All,Isolation Forest,"n_est:200,max_samples:110,max_features:2",0.5529629587473583,0.24921326342220937
64,All,Isolation Forest,"n_est:200,max_samples:110,max_features:3",0.6272352906309316,0.267767709944272
65,All,Isolation Forest,"n_est:200,max_samples:110,max_features:4",0.6261246619646643,0.28268947867230415
66,All,Isolation Forest,"n_est:200,max_samples:110,max_features:5",0.6494560740189396,0.2760063654739564
67,All,Isolation Forest,"n_est:200,max_samples:110,max_features:6",0.6394206096581062,0.28213444046559005
68,All,Isolation Forest,"n_est:200,max_samples:110,max_features:7",0.6265335168655524,0.2773497056786904
69,All,Isolation Forest,"n_est:200,max_samples:110,max_features:8",0.6438476993569593,0.28150089403102385
70,All,Isolation Forest,"n_est:200,max_samples:110,max_features:9",0.6418998308913684,0.28064064958744706
71,All,Isolation Forest,"n_est:200,max_samples:160,max_features:1",0.5763344259558394,0.23774440841886385
72,All,Isolation Forest,"n_est:200,max_samples:160,max_features:2",0.6181516337620416,0.2564670455521929
73,All,Isolation Forest,"n_est:200,max_samples:160,max_features:3",0.6376038223066283,0.2667481016330978
74,All,Isolation Forest,"n_est:200,max_samples:160,max_features:4",0.6206644416152901,0.2616373328806536
75,All,Isolation Forest,"n_est:200,max_samples:160,max_features:5",0.6326232686486131,0.27443906998350875
76,All,Isolation Forest,"n_est:200,max_samples:160,max_features:6",0.6200353455637144,0.25835734425798657
77,All,Isolation Forest,"n_est:200,max_samples:160,max_features:7",0.6242222598309436,0.26748512664606916
78,All,Isolation Forest,"n_est:200,max_samples:160,max_features:8",0.6283156602404889,0.26709952235185125
79,All,Isolation Forest,"n_est:200,max_samples:160,max_features:9",0.6453511670821768,0.2747729088920778
80,All,Isolation Forest,"n_est:300,max_samples:10,max_features:1",0.6076789835643875,0.2684965991990245
81,All,Isolation Forest,"n_est:300,max_samples:10,max_features:2",0.6444776661727567,0.27992478590723324
82,All,Isolation Forest,"n_est:300,max_samples:10,max_features:3",0.5800425753946536,0.28213220831798724
83,All,Isolation Forest,"n_est:300,max_samples:10,max_features:4",0.6899608535504571,0.2939422186321988
84,All,Isolation Forest,"n_est:300,max_samples:10,max_features:5",0.5380628456661847,0.2684186892800692
85,All,Isolation Forest,"n_est:300,max_samples:10,max_features:6",0.5543389839089614,0.33786076948276456
86,All,Isolation Forest,"n_est:300,max_samples:10,max_features:7",0.5864418838585876,0.32303618818754704
87,All,Isolation Forest,"n_est:300,max_samples:10,max_features:8",0.6278117676445286,0.33677019606679376
88,All,Isolation Forest,"n_est:300,max_samples:10,max_features:9",0.6297090384890848,0.2978206793727161
89,All,Isolation Forest,"n_est:300,max_samples:60,max_features:1",0.6031479308371882,0.2550420194000897
90,All,Isolation Forest,"n_est:300,max_samples:60,max_features:2",0.6091782840608289,0.2560512871836973
91,All,Isolation Forest,"n_est:300,max_samples:60,max_features:3",0.6273348065420019,0.26603494552947426
92,All,Isolation Forest,"n_est:300,max_samples:60,max_features:4",0.6535128090349999,0.27543699503671926
93,All,Isolation Forest,"n_est:300,max_samples:60,max_features:5",0.6465222516644191,0.315653541459624
94,All,Isolation Forest,"n_est:300,max_samples:60,max_features:6",0.5970541051215179,0.2576886450507003
95,All,Isolation Forest,"n_est:300,max_samples:60,max_features:7",0.6626917834874616,0.2864770523805105
96,All,Isolation Forest,"n_est:300,max_samples:60,max_features:8",0.6561784049104633,0.28658008686830927
97,All,Isolation Forest,"n_est:300,max_samples:60,max_features:9",0.6576245576906488,0.2989872088396375
98,All,Isolation Forest,"n_est:300,max_samples:110,max_features:1",0.6363879244656819,0.2628762104239414
99,All,Isolation Forest,"n_est:300,max_samples:110,max_features:2",0.6558013329036734,0.27927090358208817
100,All,Isolation Forest,"n_est:300,max_samples:110,max_features:3",0.6028187197638786,0.24686342699443398
101,All,Isolation Forest,"n_est:300,max_samples:110,max_features:4",0.6152594214978376,0.2583497121517827
102,All,Isolation Forest,"n_est:300,max_samples:110,max_features:5",0.653509730261501,0.27516129660497446
103,All,Isolation Forest,"n_est:300,max_samples:110,max_features:6",0.6474621483457563,0.2838741834353493
104,All,Isolation Forest,"n_est:300,max_samples:110,max_features:7",0.6576655458065207,0.28241713153080816
105,All,Isolation Forest,"n_est:300,max_samples:110,max_features:8",0.6116751382695839,0.26622064341393487
106,All,Isolation Forest,"n_est:300,max_samples:110,max_features:9",0.6542675439243018,0.27398525100301224
107,All,Isolation Forest,"n_est:300,max_samples:160,max_features:1",0.64319223158895,0.2805090953970193
108,All,Isolation Forest,"n_est:300,max_samples:160,max_features:2",0.5579977796756291,0.23973655594510512
109,All,Isolation Forest,"n_est:300,max_samples:160,max_features:3",0.6253505525714258,0.26355269206261606
110,All,Isolation Forest,"n_est:300,max_samples:160,max_features:4",0.6725631398911955,0.29323363769417005
111,All,Isolation Forest,"n_est:300,max_samples:160,max_features:5",0.6178091435343487,0.2644860214238416
112,All,Isolation Forest,"n_est:300,max_samples:160,max_features:6",0.6489118152815514,0.2745301481739635
113,All,Isolation Forest,"n_est:300,max_samples:160,max_features:7",0.6160914989092746,0.26955740498170294
114,All,Isolation Forest,"n_est:300,max_samples:160,max_features:8",0.6594033424035867,0.2786947187578956
115,All,Isolation Forest,"n_est:300,max_samples:160,max_features:9",0.6163039964781319,0.26995424803365464
116,All,Isolation Forest,"n_est:400,max_samples:10,max_features:1",0.6626934939171832,0.29133963831645426
117,All,Isolation Forest,"n_est:400,max_samples:10,max_features:2",0.6086830058109207,0.26869612781472757
118,All,Isolation Forest,"n_est:400,max_samples:10,max_features:3",0.5417649930516124,0.29169135492656595
119,All,Isolation Forest,"n_est:400,max_samples:10,max_features:4",0.5789446972044923,0.26527915444515565
120,All,Isolation Forest,"n_est:400,max_samples:10,max_features:5",0.5747633807072607,0.3114998379483285
121,All,Isolation Forest,"n_est:400,max_samples:10,max_features:6",0.5896919491192563,0.2742203763922013
122,All,Isolation Forest,"n_est:400,max_samples:10,max_features:7",0.6508803332986893,0.29099711728694005
123,All,Isolation Forest,"n_est:400,max_samples:10,max_features:8",0.6139486414554302,0.29352607952160725
124,All,Isolation Forest,"n_est:400,max_samples:10,max_features:9",0.6678306607402454,0.2933851825629232
125,All,Isolation Forest,"n_est:400,max_samples:60,max_features:1",0.6542833731739064,0.28315508749987794
126,All,Isolation Forest,"n_est:400,max_samples:60,max_features:2",0.6264629849635812,0.2661134362150941
127,All,Isolation Forest,"n_est:400,max_samples:60,max_features:3",0.6452149546788991,0.2811294776759774
128,All,Isolation Forest,"n_est:400,max_samples:60,max_features:4",0.6642338447269411,0.29643260548303624
129,All,Isolation Forest,"n_est:400,max_samples:60,max_features:5",0.6067257455312225,0.2586148720369488
130,All,Isolation Forest,"n_est:400,max_samples:60,max_features:6",0.6439129133774326,0.2769948045738242
131,All,Isolation Forest,"n_est:400,max_samples:60,max_features:7",0.6666699009337764,0.2818653931234675
132,All,Isolation Forest,"n_est:400,max_samples:60,max_features:8",0.648257093882875,0.2833984683132842
133,All,Isolation Forest,"n_est:400,max_samples:60,max_features:9",0.6743701933426219,0.2897198823691868
134,All,Isolation Forest,"n_est:400,max_samples:110,max_features:1",0.5786943835894283,0.25224835472514096
135,All,Isolation Forest,"n_est:400,max_samples:110,max_features:2",0.644148890481558,0.27068724667498967
136,All,Isolation Forest,"n_est:400,max_samples:110,max_features:3",0.6403723549526052,0.27380347175580316
137,All,Isolation Forest,"n_est:400,max_samples:110,max_features:4",0.6320638648335088,0.26487456285016353
138,All,Isolation Forest,"n_est:400,max_samples:110,max_features:5",0.6526309736680278,0.2745488285199192
139,All,Isolation Forest,"n_est:400,max_samples:110,max_features:6",0.6573851597270801,0.2793525497055012
140,All,Isolation Forest,"n_est:400,max_samples:110,max_features:7",0.6847548963538677,0.29813427266671744
141,All,Isolation Forest,"n_est:400,max_samples:110,max_features:8",0.65364286389128,0.2757216410364556
142,All,Isolation Forest,"n_est:400,max_samples:110,max_features:9",0.6415757511072233,0.2961198174801201
143,All,Isolation Forest,"n_est:400,max_samples:160,max_features:1",0.5640474452057619,0.2579169530268602
144,All,Isolation Forest,"n_est:400,max_samples:160,max_features:2",0.5989063139175925,0.2525145384788925
145,All,Isolation Forest,"n_est:400,max_samples:160,max_features:3",0.646502348482205,0.27622275156592807
146,All,Isolation Forest,"n_est:400,max_samples:160,max_features:4",0.6168698377287335,0.26227383371192553
147,All,Isolation Forest,"n_est:400,max_samples:160,max_features:5",0.6462074082007704,0.26888414179843556
148,All,Isolation Forest,"n_est:400,max_samples:160,max_features:6",0.6046039730110362,0.266819151871271
149,All,Isolation Forest,"n_est:400,max_samples:160,max_features:7",0.6396225025626902,0.27874160900358136
150,All,Isolation Forest,"n_est:400,max_samples:160,max_features:8",0.6488740303340668,0.2701357677443482
151,All,Isolation Forest,"n_est:400,max_samples:160,max_features:9",0.655061369907421,0.28390134534286837
152,All,Isolation Forest,"n_est:500,max_samples:10,max_features:1",0.6168805978866179,0.3243020904710311
153,All,Isolation Forest,"n_est:500,max_samples:10,max_features:2",0.651656992787149,0.283381232112609
154,All,Isolation Forest,"n_est:500,max_samples:10,max_features:3",0.5969902283460997,0.2916608280159408
155,All,Isolation Forest,"n_est:500,max_samples:10,max_features:4",0.6368247682165585,0.2671585207099155
156,All,Isolation Forest,"n_est:500,max_samples:10,max_features:5",0.6467965112955846,0.29601838585663753
157,All,Isolation Forest,"n_est:500,max_samples:10,max_features:6",0.576158593780467,0.2820332387717927
158,All,Isolation Forest,"n_est:500,max_samples:10,max_features:7",0.6350671928321675,0.30941361120194666
159,All,Isolation Forest,"n_est:500,max_samples:10,max_features:8",0.6225777904992285,0.29497174963946116
160,All,Isolation Forest,"n_est:500,max_samples:10,max_features:9",0.6663905100134465,0.2984948524765147
161,All,Isolation Forest,"n_est:500,max_samples:60,max_features:1",0.6663775729450074,0.28026946721665613
162,All,Isolation Forest,"n_est:500,max_samples:60,max_features:2",0.6372138443301214,0.26256262110485773
163,All,Isolation Forest,"n_est:500,max_samples:60,max_features:3",0.6347241428274747,0.27476374720426744
164,All,Isolation Forest,"n_est:500,max_samples:60,max_features:4",0.6274289112754078,0.27343561312443915
165,All,Isolation Forest,"n_est:500,max_samples:60,max_features:5",0.66181713192532,0.28334282916639425
166,All,Isolation Forest,"n_est:500,max_samples:60,max_features:6",0.6462452553456993,0.3026878761603121
167,All,Isolation Forest,"n_est:500,max_samples:60,max_features:7",0.6415710862988918,0.28738869132899175
168,All,Isolation Forest,"n_est:500,max_samples:60,max_features:8",0.6611973032929629,0.28056716390826153
169,All,Isolation Forest,"n_est:500,max_samples:60,max_features:9",0.6727861799268818,0.3043069093518438
170,All,Isolation Forest,"n_est:500,max_samples:110,max_features:1",0.5969393508365649,0.2742217120731822
171,All,Isolation Forest,"n_est:500,max_samples:110,max_features:2",0.6428325748665973,0.2690624746125395
172,All,Isolation Forest,"n_est:500,max_samples:110,max_features:3",0.6400560809477349,0.26645329142645846
173,All,Isolation Forest,"n_est:500,max_samples:110,max_features:4",0.6539672235639248,0.2753827396270691
174,All,Isolation Forest,"n_est:500,max_samples:110,max_features:5",0.6258611935901055,0.26974345128125676
175,All,Isolation Forest,"n_est:500,max_samples:110,max_features:6",0.6376533003736635,0.26946850180105464
176,All,Isolation Forest,"n_est:500,max_samples:110,max_features:7",0.6566762643543149,0.2842928036825584
177,All,Isolation Forest,"n_est:500,max_samples:110,max_features:8",0.6597784551908775,0.28318884073932926
178,All,Isolation Forest,"n_est:500,max_samples:110,max_features:9",0.6564417799888554,0.2823609339100601
179,All,Isolation Forest,"n_est:500,max_samples:160,max_features:1",0.5942953996717593,0.24942714781077965
180,All,Isolation Forest,"n_est:500,max_samples:160,max_features:2",0.6003533996594441,0.2433278113775997
181,All,Isolation Forest,"n_est:500,max_samples:160,max_features:3",0.6097206457761623,0.2636658178406221
182,All,Isolation Forest,"n_est:500,max_samples:160,max_features:4",0.598406370859353,0.26499831259310974
183,All,Isolation Forest,"n_est:500,max_samples:160,max_features:5",0.644061440874705,0.28525576350327775
184,All,Isolation Forest,"n_est:500,max_samples:160,max_features:6",0.6767098435106079,0.28744878565540877
185,All,Isolation Forest,"n_est:500,max_samples:160,max_features:7",0.6268768156600228,0.2769119614317861
186,All,Isolation Forest,"n_est:500,max_samples:160,max_features:8",0.6471144646314543,0.27952645332237935
187,All,Isolation Forest,"n_est:500,max_samples:160,max_features:9",0.6482927952159716,0.28748879914536624
188,All,Isolation Forest,"n_est:600,max_samples:10,max_features:1",0.6650332062826135,0.31031117212680476
189,All,Isolation Forest,"n_est:600,max_samples:10,max_features:2",0.5993206421935894,0.290413620795576
190,All,Isolation Forest,"n_est:600,max_samples:10,max_features:3",0.5788675723734128,0.2812261875350177
191,All,Isolation Forest,"n_est:600,max_samples:10,max_features:4",0.6276914466883002,0.2944619680470395
192,All,Isolation Forest,"n_est:600,max_samples:10,max_features:5",0.6512488531568718,0.319097344914866
193,All,Isolation Forest,"n_est:600,max_samples:10,max_features:6",0.6206613317430691,0.28385314011630486
194,All,Isolation Forest,"n_est:600,max_samples:10,max_features:7",0.6348801340180774,0.28320404188573756
195,All,Isolation Forest,"n_est:600,max_samples:10,max_features:8",0.6407320427736801,0.32275808336194955
196,All,Isolation Forest,"n_est:600,max_samples:10,max_features:9",0.6381712495920625,0.3284084177934554
197,All,Isolation Forest,"n_est:600,max_samples:60,max_features:1",0.6137550519096762,0.25805809495002724
198,All,Isolation Forest,"n_est:600,max_samples:60,max_features:2",0.5893824857345495,0.2582892023958404
199,All,Isolation Forest,"n_est:600,max_samples:60,max_features:3",0.6361022205047434,0.2756411283816182
200,All,Isolation Forest,"n_est:600,max_samples:60,max_features:4",0.645631335470562,0.2804548220204471
201,All,Isolation Forest,"n_est:600,max_samples:60,max_features:5",0.6343574577939027,0.2699440642484739
202,All,Isolation Forest,"n_est:600,max_samples:60,max_features:6",0.6340534366855828,0.2845007985765568
203,All,Isolation Forest,"n_est:600,max_samples:60,max_features:7",0.6664894972462392,0.2860830487166456
204,All,Isolation Forest,"n_est:600,max_samples:60,max_features:8",0.6605804601379378,0.31365667078555304
205,All,Isolation Forest,"n_est:600,max_samples:60,max_features:9",0.6234754862145273,0.27489498844973614
206,All,Isolation Forest,"n_est:600,max_samples:110,max_features:1",0.6277333366671163,0.2598811086765276
207,All,Isolation Forest,"n_est:600,max_samples:110,max_features:2",0.6539935641816361,0.2790022452109461
208,All,Isolation Forest,"n_est:600,max_samples:110,max_features:3",0.6795538216566651,0.2857289840062409
209,All,Isolation Forest,"n_est:600,max_samples:110,max_features:4",0.622600585862608,0.2640144200537637
210,All,Isolation Forest,"n_est:600,max_samples:110,max_features:5",0.6558881916348045,0.283686969150734
211,All,Isolation Forest,"n_est:600,max_samples:110,max_features:6",0.6318485061822083,0.2756413556208077
212,All,Isolation Forest,"n_est:600,max_samples:110,max_features:7",0.6175526412735648,0.2760132603937251
213,All,Isolation Forest,"n_est:600,max_samples:110,max_features:8",0.6562567114929868,0.2816959926531869
214,All,Isolation Forest,"n_est:600,max_samples:110,max_features:9",0.6322636119262605,0.2781230314999651
215,All,Isolation Forest,"n_est:600,max_samples:160,max_features:1",0.6596422427875999,0.28223162014753694
216,All,Isolation Forest,"n_est:600,max_samples:160,max_features:2",0.621405524165542,0.2593815582638695
217,All,Isolation Forest,"n_est:600,max_samples:160,max_features:3",0.5853000942726665,0.25417402596273153
218,All,Isolation Forest,"n_est:600,max_samples:160,max_features:4",0.6453975352769911,0.2807899454503898
219,All,Isolation Forest,"n_est:600,max_samples:160,max_features:5",0.633804367019407,0.2767137945938394
220,All,Isolation Forest,"n_est:600,max_samples:160,max_features:6",0.6157042576203222,0.2643609701835298
221,All,Isolation Forest,"n_est:600,max_samples:160,max_features:7",0.6508490790828688,0.2880160795520966
222,All,Isolation Forest,"n_est:600,max_samples:160,max_features:8",0.6565935106545155,0.28453436911446295
223,All,Isolation Forest,"n_est:600,max_samples:160,max_features:9",0.6473148336986501,0.28385514080630564
224,All,Isolation Forest,"n_est:700,max_samples:10,max_features:1",0.6035855831548422,0.26476805002725395
225,All,Isolation Forest,"n_est:700,max_samples:10,max_features:2",0.6328233578273088,0.28213522660979057
226,All,Isolation Forest,"n_est:700,max_samples:10,max_features:3",0.6276742801936406,0.28966971437803346
227,All,Isolation Forest,"n_est:700,max_samples:10,max_features:4",0.6231256566883929,0.2936999914862502
228,All,Isolation Forest,"n_est:700,max_samples:10,max_features:5",0.6508810796680224,0.3201828659259628
229,All,Isolation Forest,"n_est:700,max_samples:10,max_features:6",0.6820939652867355,0.3150149184045815
230,All,Isolation Forest,"n_est:700,max_samples:10,max_features:7",0.6660548615046396,0.30135624831297736
231,All,Isolation Forest,"n_est:700,max_samples:10,max_features:8",0.6614774405826258,0.3203984135372284
232,All,Isolation Forest,"n_est:700,max_samples:10,max_features:9",0.586269285950325,0.31846159132476576
233,All,Isolation Forest,"n_est:700,max_samples:60,max_features:1",0.6279160416600971,0.26859750474378985
234,All,Isolation Forest,"n_est:700,max_samples:60,max_features:2",0.6482950343239706,0.26560692168538863
235,All,Isolation Forest,"n_est:700,max_samples:60,max_features:3",0.6464860527517673,0.27252039038207654
236,All,Isolation Forest,"n_est:700,max_samples:60,max_features:4",0.611916122267985,0.2629519532496218
237,All,Isolation Forest,"n_est:700,max_samples:60,max_features:5",0.6244279467796372,0.2704241937408635
238,All,Isolation Forest,"n_est:700,max_samples:60,max_features:6",0.6392426005721792,0.28149073138515446
239,All,Isolation Forest,"n_est:700,max_samples:60,max_features:7",0.6394399841620428,0.28687547621268794
240,All,Isolation Forest,"n_est:700,max_samples:60,max_features:8",0.645142930038262,0.29142800912168704
241,All,Isolation Forest,"n_est:700,max_samples:60,max_features:9",0.6390337726525425,0.29724114339679175
242,All,Isolation Forest,"n_est:700,max_samples:110,max_features:1",0.6039341065346439,0.2588241016155758
243,All,Isolation Forest,"n_est:700,max_samples:110,max_features:2",0.6184539133419178,0.2665209830421036
244,All,Isolation Forest,"n_est:700,max_samples:110,max_features:3",0.6094123952416218,0.2576920133758726
245,All,Isolation Forest,"n_est:700,max_samples:110,max_features:4",0.6526007457100401,0.2721529871844379
246,All,Isolation Forest,"n_est:700,max_samples:110,max_features:5",0.6487317225812362,0.2717129950089185
247,All,Isolation Forest,"n_est:700,max_samples:110,max_features:6",0.6511523538218557,0.2802887374996702
248,All,Isolation Forest,"n_est:700,max_samples:110,max_features:7",0.6614846554861785,0.28111137625514754
249,All,Isolation Forest,"n_est:700,max_samples:110,max_features:8",0.6471677367425992,0.29354020149397336
250,All,Isolation Forest,"n_est:700,max_samples:110,max_features:9",0.617817820077845,0.269847641007926
251,All,Isolation Forest,"n_est:700,max_samples:160,max_features:1",0.6156438639017913,0.2580597828694801
252,All,Isolation Forest,"n_est:700,max_samples:160,max_features:2",0.6190660294911671,0.26771825098795343
253,All,Isolation Forest,"n_est:700,max_samples:160,max_features:3",0.6361682741907164,0.2628364671547836
254,All,Isolation Forest,"n_est:700,max_samples:160,max_features:4",0.6074636249130868,0.2553050712749071
255,All,Isolation Forest,"n_est:700,max_samples:160,max_features:5",0.6248038370349832,0.269055292827977
256,All,Isolation Forest,"n_est:700,max_samples:160,max_features:6",0.6343887120097231,0.27547519062950204
257,All,Isolation Forest,"n_est:700,max_samples:160,max_features:7",0.634522312120335,0.2834959065884005
258,All,Isolation Forest,"n_est:700,max_samples:160,max_features:8",0.6312143410389124,0.2827288805939566
259,All,Isolation Forest,"n_est:700,max_samples:160,max_features:9",0.6507880633898939,0.27977548414621906
260,All,Isolation Forest,"n_est:800,max_samples:10,max_features:1",0.6537970824547168,0.30059979610030924
261,All,Isolation Forest,"n_est:800,max_samples:10,max_features:2",0.6382535057123067,0.2783148937784915
262,All,Isolation Forest,"n_est:800,max_samples:10,max_features:3",0.6250299869428905,0.2798708207630265
263,All,Isolation Forest,"n_est:800,max_samples:10,max_features:4",0.5881387545372257,0.28112638013215174
264,All,Isolation Forest,"n_est:800,max_samples:10,max_features:5",0.6198326129936309,0.2767199396689266
265,All,Isolation Forest,"n_est:800,max_samples:10,max_features:6",0.6549533951439096,0.28399741658978767
266,All,Isolation Forest,"n_est:800,max_samples:10,max_features:7",0.6297538517477886,0.2812956965502832
267,All,Isolation Forest,"n_est:800,max_samples:10,max_features:8",0.6173161043924394,0.27398939959486257
268,All,Isolation Forest,"n_est:800,max_samples:10,max_features:9",0.6476307656175762,0.31493543447439054
269,All,Isolation Forest,"n_est:800,max_samples:60,max_features:1",0.6386734628570233,0.2796708331855269
270,All,Isolation Forest,"n_est:800,max_samples:60,max_features:2",0.6515027120262677,0.27598655693021806
271,All,Isolation Forest,"n_est:800,max_samples:60,max_features:3",0.6462769138449086,0.274566339791182
272,All,Isolation Forest,"n_est:800,max_samples:60,max_features:4",0.6550710416100282,0.2721319162525459
273,All,Isolation Forest,"n_est:800,max_samples:60,max_features:5",0.6505344533102755,0.28519637897739625
274,All,Isolation Forest,"n_est:800,max_samples:60,max_features:6",0.6417030070785046,0.27691885280471035
275,All,Isolation Forest,"n_est:800,max_samples:60,max_features:7",0.6451536590974243,0.2830462048069151
276,All,Isolation Forest,"n_est:800,max_samples:60,max_features:8",0.6441753554941584,0.2823744556508701
277,All,Isolation Forest,"n_est:800,max_samples:60,max_features:9",0.6645645485389168,0.30321824938287933
278,All,Isolation Forest,"n_est:800,max_samples:110,max_features:1",0.6343977306391639,0.27043674351073405
279,All,Isolation Forest,"n_est:800,max_samples:110,max_features:2",0.6623520921447675,0.2766648130446577
280,All,Isolation Forest,"n_est:800,max_samples:110,max_features:3",0.6535317792555476,0.2714638773042096
